transaction_id,customer_id,store_id,transaction_date,total_amount,is_duplicate
700,127,38,2025-01-06,13469.58,False
701,323,9,2025-01-02,5883.67,False
702,567,39,2025-01-05,4299.12,False
703,964,45,2025-01-01,10873.46,False
704,309,14,2025-01-05,12748.8,False
705,402,19,2025-01-06,9182.52,False
706,978,16,2025-01-04,1007.62,False
707,654,39,2025-01-01,5911.11,False
708,370,21,2025-01-02,8018.64,False
709,431,24,2025-01-05,5925.21,False
710,978,50,2025-01-01,10307.54,False
711,269,14,2025-01-01,447.0,False
712,408,33,2025-01-03,13854.17,False
713,426,28,2025-01-06,9502.85,False
714,551,40,2025-01-02,6153.71,False
715,524,14,2025-01-07,4306.52,False
716,601,41,2025-01-07,2499.58,False
717,68,20,2025-01-06,12550.99,False
718,245,4,2025-01-02,6674.79,False
719,465,40,2025-01-05,1475.95,False
720,674,48,2025-01-02,1014.42,False
721,719,1,2025-01-02,1967.76,False
722,530,47,2025-01-03,7546.91,False
723,800,18,2025-01-06,2671.05,False
724,31,22,2025-01-07,13318.94,False
725,270,46,2025-01-05,6554.0,False
726,524,24,2025-01-01,9487.49,False
727,377,11,2025-01-03,7594.23,False
728,691,47,2025-01-01,11645.27,False
729,46,1,2025-01-02,3580.39,False
730,943,10,2025-01-02,880.53,False
731,567,46,2025-01-06,13981.17,False
732,255,27,2025-01-06,9904.41,False
733,586,24,2025-01-01,4935.04,False
734,184,15,2025-01-07,7630.21,False
735,411,5,2025-01-04,0.0,False
736,319,21,2025-01-01,13017.28,False
737,206,19,2025-01-05,8385.75,False
738,249,30,2025-01-03,11810.71,False
739,792,50,2025-01-02,8957.03,False
740,816,16,2025-01-02,11040.46,False
741,239,35,2025-01-03,294.39,False
742,10,22,2025-01-01,9611.94,False
743,756,47,2025-01-03,11432.15,False
744,244,27,2025-01-04,1738.45,False
745,146,46,2025-01-03,14425.54,False
746,919,34,2025-01-04,1576.79,False
747,998,48,2025-01-01,10572.53,False
748,653,26,2025-01-01,8795.41,False
749,679,9,2025-01-02,8960.06,False
750,949,26,2025-01-06,4516.81,False
751,464,18,2025-01-02,12512.12,False
752,799,50,2025-01-05,1305.37,False
753,461,30,2025-01-03,1812.8,False
754,988,50,2025-01-02,6216.39,False
755,873,8,2025-01-01,6888.37,False
756,847,46,2025-01-06,2532.71,False
757,878,21,2025-01-02,9128.88,False
758,365,26,2025-01-05,1549.95,False
759,840,12,2025-01-01,924.47,False
760,570,48,2025-01-05,14291.03,False
761,824,9,2025-01-01,3897.82,False
762,228,9,2025-01-02,376.96,False
763,646,42,2025-01-01,12390.37,False
764,833,5,2025-01-01,8818.39,False
765,662,29,2025-01-07,14957.99,False
766,850,22,2025-01-01,2106.11,False
767,173,37,2025-01-04,831.91,False
768,31,25,2025-01-06,12360.94,False
769,931,12,2025-01-03,6514.63,False
770,36,40,2025-01-05,4341.85,False
771,511,27,2025-01-05,9331.26,False
772,393,9,2025-01-04,7289.66,False
773,539,16,2025-01-06,3151.98,False
774,20,25,2025-01-07,14912.49,False
775,801,32,2025-01-03,10757.89,False
776,398,18,2025-01-02,13707.62,False
777,31,50,2025-01-03,585.73,False
778,543,23,2025-01-07,1067.15,False
779,164,7,2025-01-02,8843.04,False
780,836,48,2025-01-01,9921.59,False
781,590,25,2025-01-03,11507.94,False
782,178,12,2025-01-02,14041.05,False
783,715,23,2025-01-05,8969.29,False
784,971,37,2025-01-05,617.46,False
785,857,32,2025-01-05,2303.11,False
786,93,4,2025-01-02,4773.99,False
787,490,1,2025-01-03,9104.61,False
788,134,22,2025-01-06,13784.86,False
789,890,21,2025-01-01,2826.41,False
790,940,10,2025-01-07,524.31,False
791,374,5,2025-01-03,1841.62,False
792,601,7,2025-01-03,10627.16,False
793,162,47,2025-01-04,4666.12,False
794,665,21,2025-01-02,11919.27,False
795,911,40,2025-01-07,10666.31,False
796,835,12,2025-01-04,5481.02,False
797,131,12,2025-01-06,4740.98,False
798,587,26,2025-01-07,226.61,False
799,34,12,2025-01-05,14915.39,False
800,627,15,2025-01-06,4909.61,False
801,145,22,2025-01-06,8570.14,False
802,328,11,2025-01-06,1351.54,False
803,726,43,2025-01-06,13302.74,False
804,12,17,2025-01-02,10993.43,False
805,263,7,2025-01-06,3893.2,False
806,751,27,2025-01-02,218.96,False
807,388,23,2025-01-05,13291.37,False
808,808,37,2025-01-06,5755.14,False
809,463,5,2025-01-07,11422.0,False
810,327,17,2025-01-01,12717.28,False
811,385,11,2025-01-06,1298.17,False
812,96,22,2025-01-05,1310.04,False
813,722,2,2025-01-04,14782.09,False
814,912,28,2025-01-02,14148.15,False
815,998,13,2025-01-04,992.62,False
816,748,35,2025-01-03,10518.51,False
817,99,4,2025-01-04,9976.85,False
818,158,4,2025-01-03,8662.19,False
819,844,43,2025-01-06,256.47,False
820,27,14,2025-01-02,9083.19,False
821,485,8,2025-01-03,9645.22,False
822,917,43,2025-01-03,11816.17,False
823,190,24,2025-01-04,1548.83,False
824,270,29,2025-01-04,5667.14,False
825,578,4,2025-01-02,4098.33,False
826,88,43,2025-01-03,11333.08,False
827,775,38,2025-01-02,12161.07,False
828,839,34,2025-01-04,8393.31,False
829,959,31,2025-01-05,14491.29,False
830,81,26,2025-01-07,13248.48,False
831,923,34,2025-01-07,10771.72,False
832,151,8,2025-01-07,8657.98,False
833,172,14,2025-01-07,6845.79,False
834,81,44,2025-01-04,0.0,False
835,152,39,2025-01-03,3188.41,False
836,827,5,2025-01-01,4932.29,False
837,334,18,2025-01-05,5943.87,False
838,806,45,2025-01-05,6980.73,False
839,116,27,2025-01-02,8896.13,False
840,777,7,2025-01-01,2393.36,False
841,293,35,2025-01-03,8527.72,False
842,671,32,2025-01-05,13192.82,False
843,283,26,2025-01-02,0.0,False
844,412,3,2025-01-04,9350.02,False
845,244,4,2025-01-06,13365.7,False
846,382,2,2025-01-03,7233.23,False
847,288,32,2025-01-07,12297.31,False
848,890,15,2025-01-02,10503.51,False
849,793,21,2025-01-03,4647.11,False
850,92,13,2025-01-04,10986.23,False
851,759,32,2025-01-07,3328.58,False
852,58,33,2025-01-07,7844.22,False
853,519,26,2025-01-02,2552.79,False
854,583,2,2025-01-02,11751.64,False
855,858,4,2025-01-02,3052.9,False
856,370,46,2025-01-02,689.45,False
857,518,26,2025-01-06,4254.87,False
858,248,24,2025-01-04,13861.49,False
859,892,31,2025-01-05,8991.85,False
860,858,17,2025-01-06,8359.74,False
861,29,25,2025-01-01,12496.88,False
862,989,14,2025-01-07,2611.03,False
863,212,18,2025-01-06,3476.0,False
864,800,50,2025-01-06,0.0,False
865,663,12,2025-01-05,331.69,False
866,623,20,2025-01-06,12052.8,False
867,434,25,2025-01-07,14511.96,False
868,478,20,2025-01-06,5360.9,False
869,599,7,2025-01-01,7905.44,False
870,864,24,2025-01-05,7770.4,False
871,306,44,2025-01-01,9780.66,False
872,284,41,2025-01-03,7329.73,False
873,729,42,2025-01-03,12950.08,False
874,247,4,2025-01-07,2987.73,False
875,414,43,2025-01-03,12888.27,False
876,672,32,2025-01-03,10275.19,False
877,398,48,2025-01-01,4039.51,False
878,836,13,2025-01-03,8828.75,False
879,548,41,2025-01-07,10952.94,False
880,368,33,2025-01-03,7240.88,False
881,898,36,2025-01-02,12712.2,False
882,759,17,2025-01-06,4548.0,False
883,188,44,2025-01-03,12163.49,False
884,229,48,2025-01-07,9885.63,False
885,340,24,2025-01-03,4744.86,False
886,121,31,2025-01-01,8866.45,False
887,967,40,2025-01-01,13022.62,False
888,123,44,2025-01-04,7188.85,False
889,892,10,2025-01-02,8041.61,False
890,584,30,2025-01-02,14886.75,False
891,798,6,2025-01-04,4882.48,False
892,321,41,2025-01-01,5122.92,False
893,780,50,2025-01-02,269.76,False
894,805,49,2025-01-07,8728.93,False
895,649,28,2025-01-04,1503.01,False
896,5,3,2025-01-05,6549.58,False
897,15,21,2025-01-07,3151.33,False
898,693,1,2025-01-06,12531.78,False
899,899,23,2025-01-03,11057.33,False
900,603,20,2025-01-02,2108.18,False
901,972,19,2025-01-04,0.0,False
902,346,28,2025-01-06,10971.91,False
903,924,32,2025-01-03,14932.99,False
904,929,26,2025-01-01,11301.71,False
905,135,14,2025-01-06,3580.59,False
906,127,24,2025-01-06,524.32,False
907,898,41,2025-01-03,0.0,False
908,609,4,2025-01-06,11614.5,False
909,50,45,2025-01-01,1800.08,False
910,561,17,2025-01-04,6368.28,False
911,703,41,2025-01-01,10587.65,False
912,679,34,2025-01-03,4656.52,False
913,429,7,2025-01-05,9417.41,False
914,117,7,2025-01-04,10837.74,False
915,270,34,2025-01-02,3139.97,False
916,165,3,2025-01-05,5497.24,False
917,956,31,2025-01-03,7546.05,False
918,92,8,2025-01-07,3670.68,False
919,973,6,2025-01-07,8697.46,False
920,104,17,2025-01-06,7773.24,False
921,304,17,2025-01-04,3621.17,False
922,896,3,2025-01-07,941.19,False
923,321,28,2025-01-06,4500.39,False
924,912,3,2025-01-01,1915.34,False
925,175,22,2025-01-03,12809.58,False
926,275,47,2025-01-01,13439.01,False
927,117,26,2025-01-04,5714.81,False
928,395,45,2025-01-07,14442.19,False
929,908,11,2025-01-01,7278.03,False
930,966,11,2025-01-01,2161.17,False
931,822,37,2025-01-06,6357.21,False
932,798,23,2025-01-05,6684.81,False
933,859,47,2025-01-02,626.48,False
934,909,27,2025-01-04,7349.58,False
935,322,1,2025-01-06,880.39,False
936,762,37,2025-01-06,13051.32,False
937,686,22,2025-01-05,8562.18,False
938,98,28,2025-01-06,7941.93,False
939,680,44,2025-01-06,10954.45,False
940,572,40,2025-01-01,5896.17,False
941,518,31,2025-01-07,372.34,False
942,770,32,2025-01-03,7538.36,False
943,52,33,2025-01-02,3765.2,False
944,837,16,2025-01-01,8347.33,False
945,459,6,2025-01-07,6994.6,False
946,510,48,2025-01-06,7577.15,False
947,37,36,2025-01-05,462.98,False
948,619,40,2025-01-06,202.51,False
949,212,42,2025-01-06,4708.05,False
950,846,4,2025-01-07,6951.88,False
951,574,50,2025-01-05,3499.19,False
952,373,46,2025-01-04,9079.28,False
953,228,1,2025-01-03,1887.55,False
954,820,19,2025-01-05,5456.06,False
955,47,11,2025-01-04,7925.38,False
956,739,27,2025-01-01,2278.65,False
957,124,26,2025-01-02,3963.48,False
958,734,22,2025-01-01,6964.28,False
959,649,44,2025-01-05,0.0,False
960,469,43,2025-01-05,2023.64,False
961,511,1,2025-01-05,14351.62,False
962,444,38,2025-01-04,11095.97,False
963,933,12,2025-01-06,13880.69,False
964,132,7,2025-01-04,8762.6,False
965,330,33,2025-01-04,9931.32,False
966,710,49,2025-01-02,6396.24,False
967,994,19,2025-01-04,4249.22,False
968,617,45,2025-01-06,12110.99,False
969,561,21,2025-01-06,7781.96,False
970,223,13,2025-01-02,11104.92,False
971,354,44,2025-01-02,9437.68,False
972,982,12,2025-01-05,14723.77,False
973,728,8,2025-01-07,8228.87,False
974,585,43,2025-01-06,5413.12,False
975,862,35,2025-01-03,6378.67,False
976,14,34,2025-01-01,13186.66,False
977,687,4,2025-01-02,574.03,False
978,294,44,2025-01-03,4151.28,False
979,804,19,2025-01-02,2367.14,False
980,834,29,2025-01-01,0.0,False
981,576,15,2025-01-06,9318.41,False
982,524,45,2025-01-03,9777.37,False
983,391,25,2025-01-04,0.0,False
984,321,36,2025-01-01,14359.19,False
985,636,50,2025-01-07,391.89,False
986,934,41,2025-01-06,13077.75,False
987,603,35,2025-01-06,10701.27,False
988,988,13,2025-01-03,9130.13,False
989,77,12,2025-01-02,6842.46,False
990,42,28,2025-01-03,11079.18,False
991,599,17,2025-01-01,8437.66,False
992,159,3,2025-01-02,5092.33,False
993,793,41,2025-01-05,13943.7,False
994,809,37,2025-01-05,12678.47,False
995,326,34,2025-01-02,5499.67,False
996,806,33,2025-01-02,14363.42,False
997,95,23,2025-01-02,6355.78,False
998,340,24,2025-01-03,13274.27,False
999,544,31,2025-01-05,3432.99,False
1000,10,8,2025-01-06,12390.59,False
1001,658,40,2025-01-05,5320.91,False
1002,907,21,2025-01-04,0.0,False
1003,396,17,2025-01-05,13755.8,False
1004,530,50,2025-01-03,0.0,False
1005,499,3,2025-01-03,7811.77,False
1006,527,6,2025-01-01,13494.57,False
1007,551,35,2025-01-01,2677.44,False
1008,645,50,2025-01-02,9478.61,False
1009,107,14,2025-01-05,13001.27,False
1010,760,50,2025-01-04,12465.48,False
1011,765,44,2025-01-02,9769.11,False
1012,39,6,2025-01-01,551.54,False
1013,572,5,2025-01-05,1003.17,False
1014,418,25,2025-01-04,12359.97,False
1015,18,25,2025-01-06,9527.22,False
1016,738,40,2025-01-01,1950.93,False
1017,718,5,2025-01-03,11388.22,False
1018,806,44,2025-01-03,13935.11,False
1019,949,29,2025-01-04,9177.17,False
1020,486,11,2025-01-05,6047.68,False
1021,816,35,2025-01-03,3454.01,False
1022,694,47,2025-01-06,14409.99,False
1023,567,36,2025-01-02,5722.33,False
1024,611,26,2025-01-05,2023.88,False
1025,216,48,2025-01-06,8303.38,False
1026,423,42,2025-01-07,13572.49,False
1027,227,40,2025-01-07,7785.78,False
1028,688,37,2025-01-07,3940.58,False
1029,563,30,2025-01-06,1004.95,False
1030,69,17,2025-01-01,8335.04,False
1031,975,22,2025-01-03,3121.78,False
1032,103,19,2025-01-05,2097.58,False
1033,498,29,2025-01-03,1233.17,False
1034,599,10,2025-01-05,9321.87,False
1035,982,28,2025-01-02,8589.56,False
1036,227,46,2025-01-06,271.51,False
1037,369,9,2025-01-06,9684.41,False
1038,474,29,2025-01-03,11048.0,False
1039,112,12,2025-01-06,11666.55,False
1040,880,9,2025-01-05,9178.09,False
1041,642,5,2025-01-06,3107.19,False
1042,520,41,2025-01-01,1315.92,False
1043,788,38,2025-01-02,12227.11,False
1044,557,35,2025-01-04,13613.29,False
1045,402,15,2025-01-07,9877.84,False
1046,138,30,2025-01-05,8926.09,False
1047,515,1,2025-01-06,7754.1,False
1048,629,44,2025-01-02,3735.44,False
1049,164,12,2025-01-05,11406.65,False
1050,991,10,2025-01-06,14240.94,False
1051,42,15,2025-01-07,11033.67,False
1052,379,15,2025-01-01,7417.1,False
1053,811,24,2025-01-04,10095.07,False
1054,48,3,2025-01-06,7151.18,False
1055,534,41,2025-01-07,4996.25,False
1056,593,35,2025-01-05,4247.73,False
1057,375,38,2025-01-06,2772.98,False
1058,258,25,2025-01-02,13493.75,False
1059,889,23,2025-01-04,7842.3,False
1060,7,33,2025-01-02,11931.33,False
1061,527,42,2025-01-03,6710.5,False
1062,371,39,2025-01-06,3330.45,False
1063,425,22,2025-01-06,12290.94,False
1064,491,14,2025-01-05,1877.41,False
1065,23,16,2025-01-01,2586.44,False
1066,138,41,2025-01-05,2092.7,False
1067,58,11,2025-01-03,780.02,False
1068,416,39,2025-01-05,13852.21,False
1069,746,43,2025-01-07,9636.82,False
1070,460,39,2025-01-04,4395.13,False
1071,851,27,2025-01-05,13036.08,False
1072,786,12,2025-01-05,2312.14,False
1073,742,44,2025-01-03,9962.8,False
1074,71,15,2025-01-04,13850.81,False
1075,208,34,2025-01-07,5904.84,False
1076,847,10,2025-01-05,13658.22,False
1077,630,39,2025-01-01,1625.22,False
1078,771,8,2025-01-01,13190.74,False
1079,618,35,2025-01-07,7337.17,False
1080,695,42,2025-01-04,217.76,False
1081,45,45,2025-01-05,7926.25,False
1082,494,50,2025-01-04,6548.55,False
1083,930,49,2025-01-07,5387.66,False
1084,138,17,2025-01-04,10511.27,False
1085,86,19,2025-01-05,11534.71,False
1086,194,1,2025-01-06,13176.14,False
1087,536,8,2025-01-05,11205.96,False
1088,705,21,2025-01-04,306.47,False
1089,668,38,2025-01-03,5561.59,False
1090,579,24,2025-01-05,4067.28,False
1091,774,14,2025-01-04,4278.3,False
1092,184,24,2025-01-05,8371.15,False
1093,315,37,2025-01-03,8412.69,False
1094,142,43,2025-01-01,11658.08,False
1095,717,11,2025-01-01,11267.65,False
1096,347,36,2025-01-05,3373.98,False
1097,165,25,2025-01-06,10516.45,False
1098,149,31,2025-01-05,278.3,False
1099,228,24,2025-01-01,6643.59,False
1100,954,26,2025-01-05,9213.63,False
1101,987,39,2025-01-01,9911.39,False
1102,656,32,2025-01-04,14196.59,False
1103,954,34,2025-01-03,358.51,False
1104,523,34,2025-01-06,3082.25,False
1105,37,24,2025-01-02,3628.73,False
1106,89,18,2025-01-07,9894.28,False
1107,416,38,2025-01-02,6111.62,False
1108,71,6,2025-01-05,7862.59,False
1109,937,38,2025-01-03,4410.51,False
1110,232,39,2025-01-02,5342.63,False
1111,5,17,2025-01-02,6930.43,False
1112,75,33,2025-01-03,6225.59,False
1113,526,17,2025-01-05,5231.5,False
1114,711,29,2025-01-04,12234.58,False
1115,776,22,2025-01-07,8534.9,False
1116,601,2,2025-01-04,6990.96,False
1117,649,15,2025-01-06,1920.77,False
1118,423,23,2025-01-05,10577.41,False
1119,270,16,2025-01-03,8127.65,False
1120,841,22,2025-01-01,1576.54,False
1121,322,23,2025-01-02,8407.36,False
1122,970,48,2025-01-06,13435.88,False
1123,755,13,2025-01-02,13967.78,False
1124,212,15,2025-01-02,11084.35,False
1125,365,10,2025-01-07,12557.12,False
1126,693,43,2025-01-04,1779.0,False
1127,555,3,2025-01-07,9284.64,False
1128,505,37,2025-01-07,7337.92,False
1129,783,33,2025-01-03,4266.05,False
1130,132,4,2025-01-05,6088.62,False
1131,554,3,2025-01-05,12029.19,False
1132,795,12,2025-01-04,5339.88,False
1133,472,21,2025-01-06,14652.31,False
1134,389,38,2025-01-01,324.6,False
1135,266,12,2025-01-05,5016.46,False
1136,982,40,2025-01-03,4090.17,False
1137,216,27,2025-01-06,5615.68,False
1138,411,18,2025-01-04,11332.5,False
1139,590,44,2025-01-02,2862.36,False
1140,824,16,2025-01-05,12250.02,False
1141,150,48,2025-01-02,6596.84,False
1142,432,32,2025-01-02,7200.21,False
1143,530,35,2025-01-06,14934.31,False
1144,257,36,2025-01-07,4872.76,False
1145,708,11,2025-01-01,8603.95,False
1146,860,41,2025-01-01,3388.92,False
1147,370,24,2025-01-05,6857.85,False
1148,353,2,2025-01-04,8450.87,False
1149,987,39,2025-01-02,1994.31,False
1150,552,12,2025-01-07,8737.44,False
1151,523,32,2025-01-07,4412.21,False
1152,391,40,2025-01-03,11100.59,False
1153,890,11,2025-01-06,7063.53,False
1154,647,40,2025-01-05,12154.21,False
1155,82,11,2025-01-03,6190.64,False
1156,299,46,2025-01-03,3577.63,False
1157,909,29,2025-01-07,9159.7,False
1158,602,34,2025-01-04,12969.54,False
1159,24,9,2025-01-06,6327.04,False
1160,762,45,2025-01-06,3672.48,False
1161,106,7,2025-01-01,1384.96,False
1162,56,2,2025-01-07,14064.55,False
1163,86,7,2025-01-03,6075.79,False
1164,954,25,2025-01-03,9347.91,False
1165,454,41,2025-01-02,3594.47,False
1166,30,3,2025-01-06,2142.9,False
1167,885,31,2025-01-04,5481.25,False
1168,279,36,2025-01-04,14629.73,False
1169,553,12,2025-01-05,2199.7,False
1170,652,37,2025-01-04,9044.25,False
1171,318,23,2025-01-04,7947.21,False
1172,453,20,2025-01-03,8187.09,False
1173,11,1,2025-01-05,6300.62,False
1174,353,19,2025-01-04,12267.62,False
1175,504,49,2025-01-04,8119.46,False
1176,818,19,2025-01-05,4634.24,False
1177,383,13,2025-01-04,3621.99,False
1178,256,11,2025-01-06,13256.0,False
1179,388,15,2025-01-03,11109.34,False
1180,530,49,2025-01-07,1372.3,False
1181,702,18,2025-01-03,13667.33,False
1182,276,27,2025-01-02,9797.16,False
1183,297,8,2025-01-06,12831.53,False
1184,718,40,2025-01-04,6939.08,False
1185,51,35,2025-01-01,2979.28,False
1186,276,9,2025-01-06,2951.88,False
1187,93,10,2025-01-01,6688.57,False
1188,320,32,2025-01-03,7504.98,False
1189,339,6,2025-01-07,7062.53,False
1190,273,50,2025-01-04,11308.43,False
1191,197,17,2025-01-07,1256.49,False
1192,998,50,2025-01-06,5847.35,False
1193,454,16,2025-01-06,3884.64,False
1194,753,50,2025-01-01,14919.12,False
1195,485,25,2025-01-06,7912.86,False
1196,163,41,2025-01-06,14425.97,False
1197,534,8,2025-01-03,824.35,False
1198,370,4,2025-01-07,7322.2,False
1199,242,41,2025-01-04,10067.08,False
1200,283,38,2025-01-01,5002.8,False
1201,993,3,2025-01-05,6057.96,False
1202,611,10,2025-01-03,11795.43,False
1203,512,6,2025-01-06,11607.8,False
1204,778,41,2025-01-01,9355.94,False
1205,719,35,2025-01-07,1084.67,False
1206,325,36,2025-01-07,1789.4,False
1207,914,29,2025-01-06,9740.76,False
1208,367,47,2025-01-02,3055.89,False
1209,724,29,2025-01-05,0.0,False
1210,195,37,2025-01-02,4561.78,False
1211,480,18,2025-01-07,8245.58,False
1212,568,11,2025-01-01,12503.97,False
1213,840,17,2025-01-05,8060.83,False
1214,654,33,2025-01-04,5633.27,False
1215,635,24,2025-01-07,11058.13,False
1216,65,43,2025-01-05,9378.92,False
1217,700,32,2025-01-07,12321.94,False
1218,331,27,2025-01-06,8361.72,False
1219,675,5,2025-01-01,4965.96,False
1220,895,3,2025-01-02,12560.86,False
1221,33,37,2025-01-06,1784.42,False
1222,539,40,2025-01-06,12577.23,False
1223,227,39,2025-01-06,0.0,False
1224,214,42,2025-01-04,1248.93,False
1225,480,41,2025-01-01,13940.38,False
1226,912,27,2025-01-07,5541.71,False
1227,844,40,2025-01-03,5662.22,False
1228,855,20,2025-01-01,8029.51,False
1229,100,7,2025-01-06,14180.13,False
1230,198,34,2025-01-06,3619.07,False
1231,184,36,2025-01-06,3881.69,False
1232,785,41,2025-01-05,8460.5,False
1233,682,28,2025-01-01,5497.86,False
1234,412,33,2025-01-03,2668.78,False
1235,615,29,2025-01-03,9931.47,False
1236,333,24,2025-01-04,13556.78,False
1237,744,21,2025-01-05,11509.93,False
1238,385,50,2025-01-05,3762.69,False
1239,985,29,2025-01-04,13906.97,False
1240,36,19,2025-01-05,14405.4,False
1241,912,20,2025-01-01,441.28,False
1242,877,21,2025-01-01,4644.94,False
1243,843,18,2025-01-05,11618.54,False
1244,586,10,2025-01-01,7766.82,False
1245,142,17,2025-01-03,758.5,False
1246,263,20,2025-01-01,13366.46,False
1247,223,47,2025-01-01,8643.21,False
1248,178,32,2025-01-07,10908.99,False
1249,840,7,2025-01-05,13505.56,False
1250,828,37,2025-01-04,0.0,False
1251,790,22,2025-01-03,1361.47,False
1252,953,8,2025-01-07,13220.93,False
1253,870,39,2025-01-01,11601.77,False
1254,56,20,2025-01-05,9581.53,False
1255,154,21,2025-01-05,809.5,False
1256,690,47,2025-01-04,10526.98,False
1257,590,33,2025-01-01,14571.4,False
1258,404,10,2025-01-02,3486.87,False
1259,764,4,2025-01-05,5175.29,False
1260,514,28,2025-01-07,6108.03,False
1261,493,36,2025-01-02,10528.48,False
1262,201,36,2025-01-05,7420.34,False
1263,249,5,2025-01-03,14956.77,False
1264,947,37,2025-01-01,11696.22,False
1265,375,23,2025-01-02,1865.44,False
1266,25,50,2025-01-03,4946.93,False
1267,842,29,2025-01-05,2704.98,False
1268,838,15,2025-01-02,0.0,False
1269,746,6,2025-01-01,10343.32,False
1270,636,10,2025-01-07,11145.81,False
1271,352,45,2025-01-07,12520.18,False
1272,24,22,2025-01-02,1846.91,False
1273,560,34,2025-01-07,11152.19,False
1274,748,10,2025-01-06,4028.14,False
1275,597,43,2025-01-05,10541.58,False
1276,291,13,2025-01-07,843.53,False
1277,477,42,2025-01-01,10508.59,False
1278,679,43,2025-01-03,1185.65,False
1279,889,42,2025-01-04,12991.38,False
1280,727,7,2025-01-03,3621.3,False
1281,91,12,2025-01-02,7373.0,False
1282,949,46,2025-01-01,7609.63,False
1283,313,22,2025-01-04,788.34,False
1284,356,44,2025-01-03,6022.32,False
1285,514,18,2025-01-07,5459.6,False
1286,397,2,2025-01-05,1117.74,False
1287,350,26,2025-01-06,14246.92,False
1288,534,44,2025-01-05,2231.46,False
1289,428,16,2025-01-05,13115.98,False
1290,932,39,2025-01-03,2460.69,False
1291,669,9,2025-01-05,6847.7,False
1292,884,9,2025-01-03,8212.04,False
1293,932,9,2025-01-04,10390.27,False
1294,149,42,2025-01-05,14936.15,False
1295,571,35,2025-01-06,13773.26,False
1296,901,10,2025-01-06,1952.13,False
1297,997,27,2025-01-04,636.35,False
1298,842,41,2025-01-06,4689.55,False
1299,110,9,2025-01-02,4252.18,False
1300,632,18,2025-01-05,587.73,False
1301,238,15,2025-01-06,8592.24,False
1302,799,31,2025-01-02,586.05,False
1303,730,42,2025-01-03,7634.4,False
1304,486,9,2025-01-02,2922.85,False
1305,783,1,2025-01-03,0.0,False
1306,688,13,2025-01-07,14262.93,False
1307,978,29,2025-01-07,3227.52,False
1308,888,30,2025-01-02,9332.48,False
1309,623,48,2025-01-07,6527.82,False
1310,627,48,2025-01-05,5829.54,False
1311,897,46,2025-01-07,8988.33,False
1312,468,3,2025-01-02,769.98,False
1313,753,3,2025-01-05,7876.8,False
1314,986,4,2025-01-02,5933.49,False
1315,312,50,2025-01-07,4509.45,False
1316,302,40,2025-01-01,4431.54,False
1317,475,42,2025-01-04,10411.3,False
1318,185,50,2025-01-05,1538.52,False
1319,139,26,2025-01-04,14080.07,False
1320,465,38,2025-01-06,0.0,False
1321,93,17,2025-01-03,13457.76,False
1322,816,11,2025-01-06,10437.42,False
1323,724,29,2025-01-06,11052.28,False
1324,394,47,2025-01-07,5571.56,False
1325,164,25,2025-01-05,14632.83,False
1326,935,22,2025-01-05,5832.98,False
1327,167,10,2025-01-02,13095.32,False
1328,316,20,2025-01-06,11583.52,False
1329,642,12,2025-01-01,11575.73,False
1330,4,40,2025-01-07,13498.42,False
1331,876,32,2025-01-05,3946.04,False
1332,506,16,2025-01-02,12150.33,False
1333,420,29,2025-01-01,8915.16,False
1334,904,36,2025-01-03,9098.01,False
1335,846,14,2025-01-01,9372.54,False
1336,358,3,2025-01-02,2935.63,False
1337,859,39,2025-01-03,12836.67,False
1338,112,27,2025-01-02,5100.44,False
1339,677,45,2025-01-06,2587.76,False
1340,182,30,2025-01-06,9005.54,False
1341,96,50,2025-01-03,8768.7,False
1342,840,5,2025-01-07,4977.76,False
1343,300,31,2025-01-02,6524.39,False
1344,338,34,2025-01-04,2005.94,False
1345,627,4,2025-01-01,7964.76,False
1346,542,6,2025-01-04,8656.23,False
1347,808,46,2025-01-03,10916.3,False
1348,266,34,2025-01-05,6520.39,False
1349,133,40,2025-01-05,14926.36,False
1350,510,32,2025-01-07,7546.67,False
1351,726,19,2025-01-02,2862.63,False
1352,641,8,2025-01-06,0.0,False
1353,425,27,2025-01-01,12751.43,False
1354,653,14,2025-01-01,5140.13,False
1355,261,5,2025-01-03,9681.15,False
1356,786,1,2025-01-01,4644.2,False
1357,742,37,2025-01-05,10350.37,False
1358,199,22,2025-01-07,14409.67,False
1359,939,31,2025-01-07,5201.47,False
1360,160,41,2025-01-04,726.26,False
1361,344,30,2025-01-07,13402.46,False
1362,58,34,2025-01-03,12249.67,False
1363,569,35,2025-01-01,8561.15,False
1364,819,23,2025-01-01,3282.28,False
1365,32,22,2025-01-04,14550.28,False
1366,585,39,2025-01-04,9472.36,False
1367,802,49,2025-01-03,2973.21,False
1368,33,18,2025-01-04,10637.94,False
1369,381,29,2025-01-07,1484.61,False
1370,310,12,2025-01-01,14270.76,False
1371,207,6,2025-01-04,0.0,False
1372,927,33,2025-01-02,7688.72,False
1373,751,34,2025-01-03,3015.13,False
1374,893,7,2025-01-07,11677.89,False
1375,136,14,2025-01-06,14737.65,False
1376,886,34,2025-01-01,740.98,False
1377,704,39,2025-01-07,260.83,False
1378,48,7,2025-01-05,1488.72,False
1379,24,37,2025-01-07,11539.47,False
1380,329,13,2025-01-02,4819.71,False
1381,792,29,2025-01-06,4441.2,False
